Metabolite name	Metabolite name	Metabolite description	Charged Metabolite formula	Metabolite charge	Metabolite Compartment	Metabolite KeggID	Metabolite PubChemID	Metabolite CheBI ID
histd[c]	histd	L-Histidinol	C6H12N3O	1	cytoplasm	C00860	4117	16255
histrna[c]	histrna	L-Histidyl-tRNA-His	C6H8N3OR	1	cytoplasm	C02988	5897	29155
hlipa[c]	hlipa	heptosyl-kdo2-lipidA	C117H208N2O45P2	-6	cytoplasm			
hmbil[c]	hmbil	Hydroxymethylbilane	C40H38N4O17	-8	cytoplasm	C01024	4269	16645
hmfurn[c]	hmfurn	4-hydroxy-5-methyl-3-2H-furanone	C5H6O3	0	cytoplasm		4564493??3441	 11851 16530
hmgth[c]	hmgth	hydroxymethylglutathione	C11H18N3O7S	-1	cytoplasm		1082	
hom-L[c]	hom-L	L-Homoserine	C4H9NO3	0	cytoplasm	C00263	3561	15699
hom-L[e]	hom-L	L-Homoserine	C4H9NO3	0	extra-organism	C00263	3561	15699
hom-L[p]	hom-L	L-Homoserine	C4H9NO3	0	periplasm	C00263	3561	15699
hphhlipa[c]	hphhlipa	heptosyl-phospho-heptosyl-heptosyl-kdo2-lipidA	C131H231N2O60P3	-8	cytoplasm			
hpyr[c]	hpyr	Hydroxypyruvate	C3H3O4	-1	cytoplasm	C00168	3468	30841
hqn[c]	hqn	Hydroquinone	C6H6O2	0	cytoplasm	C00530	3812	17594
hx2coa[c]	hx2coa	trans-Hex-2-enoyl-CoA	C27H40N7O17P3S	-4	cytoplasm	C05271	7658	28706
hxa[c]	hxa	Hexanoate-n-C60	C6H11O2	-1	cytoplasm	C01585	4740	30776
hxa[e]	hxa	Hexanoate-n-C60	C6H11O2	-1	extra-organism	C01585	4740	30776
hxa[p]	hxa	Hexanoate-n-C60	C6H11O2	-1	periplasm	C01585	4740	30776
hxan[c]	hxan	Hypoxanthine	C5H4N4O	0	cytoplasm	C00262	3560	17368
hxan[e]	hxan	Hypoxanthine	C5H4N4O	0	extra-organism	C00262	3560	17368
hxan[p]	hxan	Hypoxanthine	C5H4N4O	0	periplasm	C00262	3560	17368
hxcoa[c]	hxcoa	Hexanoyl-CoA-n-C60CoA	C27H42N7O17P3S	-4	cytoplasm	C05270	7657	27540
iasp[c]	iasp	Iminoaspartate	C4H3NO4	-2	cytoplasm	C05840	8133	
ichor[c]	ichor	Isochorismate	C10H8O6	-2	cytoplasm	C00885	4141	 17582 29780
icit[c]	icit	Isocitrate	C6H5O7	-3	cytoplasm	C00311	3605	30887
icit[e]	icit	Isocitrate	C6H5O7	-3	extra-organism	C00311	3605	30887
icit[p]	icit	Isocitrate	C6H5O7	-3	periplasm	C00311	3605	30887
icolipa[c]	icolipa	inner-core-oligosaccharide-lipid-A-E-coli	C145H251N2O74P4	-11	cytoplasm			
idon-L[c]	idon-L	L-Idonate	C6H11O7	-1	cytoplasm	C00770	4032	17796
idon-L[e]	idon-L	L-Idonate	C6H11O7	-1	extra-organism	C00770	4032	17796
idon-L[p]	idon-L	L-Idonate	C6H11O7	-1	periplasm	C00770	4032	17796
idp[c]	idp	IDP	C10H11N4O11P2	-3	cytoplasm	C00104	3404	17808
ile-L[c]	ile-L	L-Isoleucine	C6H13NO2	0	cytoplasm	C00407	3697	17191
ile-L[e]	ile-L	L-Isoleucine	C6H13NO2	0	extra-organism	C00407	3697	17191
ile-L[p]	ile-L	L-Isoleucine	C6H13NO2	0	periplasm	C00407	3697	17191
iletrna[c]	iletrna	L-Isoleucyl-tRNA-Ile	C6H12NOR	1	cytoplasm	C03127	6020	29160
imacp[c]	imacp	3-Imidazol-4-yl-2-oxopropyl-phosphate	C6H7N2O5P	-2	cytoplasm	C01267	4486	16426
imp[c]	imp	IMP	C10H11N4O8P	-2	cytoplasm	C00130	3430	17202
imp[e]	imp	IMP	C10H11N4O8P	-2	extra-organism	C00130	3430	17202
imp[p]	imp	IMP	C10H11N4O8P	-2	periplasm	C00130	3430	17202
indole[c]	indole	Indole	C8H7N	0	cytoplasm	C00463	3747	16881
indole[e]	indole	Indole	C8H7N	0	extra-organism	C00463	3747	16881
indole[p]	indole	Indole	C8H7N	0	periplasm	C00463	3747	16881
inost[c]	inost	myo-Inositol	C6H12O6	0	cytoplasm	C00137	3437	17268
inost[e]	inost	myo-Inositol	C6H12O6	0	extra-organism	C00137	3437	17268
inost[p]	inost	myo-Inositol	C6H12O6	0	periplasm	C00137	3437	17268
ins[c]	ins	Inosine	C10H12N4O5	0	cytoplasm	C00294	3588	17596
ins[e]	ins	Inosine	C10H12N4O5	0	extra-organism	C00294	3588	17596
ins[p]	ins	Inosine	C10H12N4O5	0	periplasm	C00294	3588	17596
ipdp[c]	ipdp	Isopentenyl-diphosphate	C5H9O7P2	-3	cytoplasm	C00129	3429	16584
isetac[e]	isetac	Isethionic-acid	C2H5O4S	-1	extra-organism	C05123	7545	
isetac[p]	isetac	Isethionic-acid	C2H5O4S	-1	periplasm	C05123	7545	
itp[c]	itp	ITP	C10H11N4O14P3	-4	cytoplasm	C00081	3381	16039
k[c]	k	potassium	K	1	cytoplasm	C00238	3537	29103
k[e]	k	potassium	K	1	extra-organism	C00238	3537	29103
k[p]	k	potassium	K	1	periplasm	C00238	3537	29103
kdo2lipid4L[c]	kdo2lipid4L	KDO-2-lipid-IV-A-with-laurate	C96H170N2O38P2	-6	cytoplasm	C06251	8490	
kdo2lipid4[c]	kdo2lipid4	KDO-2-lipid-IV-A	C84H148N2O37P2	-6	cytoplasm	C06025	8297	
kdo2lipid4[e]	kdo2lipid4	KDO-2-lipid-IV-A	C84H148N2O37P2	-6	extra-organism	C06025	8297	
kdo2lipid4[p]	kdo2lipid4	KDO-2-lipid-IV-A	C84H148N2O37P2	-6	periplasm	C06025	8297	
kdo2lipid4p[c]	kdo2lipid4p	KDO-2-lipid-IV-A-with-palmitoleoyl	C100H176N2O38P2	-6	cytoplasm			
kdo8p[c]	kdo8p	3-Deoxy-D-manno-octulosonate-8-phosphate	C8H12O11P	-3	cytoplasm	C04478	7098	18069
kdo[c]	kdo	3-Deoxy-D-manno-2-octulosonate	C8H13O8	-1	cytoplasm	C01187	4413	32817
kdolipid4[c]	kdolipid4	KDO-lipid-IV-A	C76H137N2O30P2	-5	cytoplasm	C06024	8296	
kphphhlipa[c]	kphphhlipa	kdo-phospho-heptosyl-phospho-heptosyl-heptosyl-kdo2-lipidA	C139H241N2O70P4	-11	cytoplasm			
lac-D[c]	lac-D	D-Lactate	C3H5O3	-1	cytoplasm	C00256	3555	42111
lac-D[e]	lac-D	D-Lactate	C3H5O3	-1	extra-organism	C00256	3555	42111
lac-D[p]	lac-D	D-Lactate	C3H5O3	-1	periplasm	C00256	3555	42111
lac-L[c]	lac-L	L-Lactate	C3H5O3	-1	cytoplasm	C00186	3486	422
lac-L[e]	lac-L	L-Lactate	C3H5O3	-1	extra-organism	C00186	3486	422
lac-L[p]	lac-L	L-Lactate	C3H5O3	-1	periplasm	C00186	3486	422
lald-D[c]	lald-D	D-Lactaldehyde	C3H6O2	0	cytoplasm	C00937	4189	17167
lald-L[c]	lald-L	L-Lactaldehyde	C3H6O2	0	cytoplasm	C00424	3714	18041
lcts[e]	lcts	Lactose	C12H22O11	0	extra-organism	C00243	3542	36219
lcts[p]	lcts	Lactose	C12H22O11	0	periplasm	C00243	3542	36219
leu-L[c]	leu-L	L-Leucine	C6H13NO2	0	cytoplasm	C00123	3423	15603
leu-L[e]	leu-L	L-Leucine	C6H13NO2	0	extra-organism	C00123	3423	15603
leu-L[p]	leu-L	L-Leucine	C6H13NO2	0	periplasm	C00123	3423	15603
leutrna[c]	leutrna	L-Leucyl-tRNA-Leu	C6H12NOR	1	cytoplasm	C02047	5136	16624
lgt-S[c]	lgt-S	R-S-Lactoylglutathione	C13H20N3O8S	-1	cytoplasm	C03451	6272	15694
lipa[c]	lipa	KDO-2-lipid-A	C110H196N2O39P2	-6	cytoplasm	C06026	8298	27963
lipa-cold[c]	lipa-cold	cold-adapted-KDO-2-lipid-A	C114H202N2O39P2	-6	cytoplasm			
lipa-cold[e]	lipa-cold	cold-adapted-KDO-2-lipid-A	C114H202N2O39P2	-6	extra-organism			
lipa-cold[p]	lipa-cold	cold-adapted-KDO-2-lipid-A	C114H202N2O39P2	-6	periplasm			
lipa[e]	lipa	KDO-2-lipid-A	C110H196N2O39P2	-6	extra-organism	C06026	8298	27963
lipa[p]	lipa	KDO-2-lipid-A	C110H196N2O39P2	-6	periplasm	C06026	8298	27963
lipidA[c]	lipidA	2-3-2-3-Tetrakis-beta-hydroxymyristoyl-D-glucosaminyl-1-6-beta-D-glucosamine-1-4-bisphosphate	C68H126N2O23P2	-4	cytoplasm	C04932	7476	18380
lipidAds[c]	lipidAds	Lipid-A-Disaccharide	C68H127N2O20P	-2	cytoplasm	C04932	7476	18380
lipidX[c]	lipidX	2-3-Bis-3-hydroxytetradecanoyl-beta-D-glucosaminyl-1-phosphate	C34H64NO12P	-2	cytoplasm	C04824	7385	16942
lpp[p]	lpp	Braun lipoprotein	C308H528O99N87S2	0	periplasm	C01834	4953	6495
lys-L[c]	lys-L	L-Lysine	C6H15N2O2	1	cytoplasm	C00047	3349	18019
lys-L[e]	lys-L	L-Lysine	C6H15N2O2	1	extra-organism	C00047	3349	18019
lys-L[p]	lys-L	L-Lysine	C6H15N2O2	1	periplasm	C00047	3349	18019
lystrna[c]	lystrna	L-Lysine-tRNA-Lys	C6H14N2OR	2	cytoplasm	C01931	5037	16047
lyx-L[c]	lyx-L	L-Lyxose	C5H10O5	0	cytoplasm	C01508	4676	28480
lyx-L[e]	lyx-L	L-Lyxose	C5H10O5	0	extra-organism	C01508	4676	28480
lyx-L[p]	lyx-L	L-Lyxose	C5H10O5	0	periplasm	C01508	4676	28480
malACP[c]	malACP	Malonyl-acyl-carrier-protein	C387H604O145N96P1S3	-2	cytoplasm	C01209	4431	
mal-D[c]	mal-D	D-Malate	C4H4O5	-2	cytoplasm	C00497	3780	30796
mal-D[e]	mal-D	D-Malate	C4H4O5	-2	extra-organism	C00497	3780	30796
mal-D[p]	mal-D	D-Malate	C4H4O5	-2	periplasm	C00497	3780	30796
mal-L[c]	mal-L	L-Malate	C4H4O5	-2	cytoplasm	C00149	3449	30797
mal-L[e]	mal-L	L-Malate	C4H4O5	-2	extra-organism	C00149	3449	30797
mal-L[p]	mal-L	L-Malate	C4H4O5	-2	periplasm	C00149	3449	30797
malcoa[c]	malcoa	Malonyl-CoA	C24H33N7O19P3S	-5	cytoplasm	C00083	3383	15531
malt6p[c]	malt6p	Maltose-6-phosphate	C12H21O14P	-2	cytoplasm	C02995	5904	15703
malt[c]	malt	Maltose	C12H22O11	0	cytoplasm	C00208	3508	17306
malt[e]	malt	Maltose	C12H22O11	0	extra-organism	C00208	3508	17306
malt[p]	malt	Maltose	C12H22O11	0	periplasm	C00208	3508	17306
malthp[c]	malthp	Maltoheptaose	C42H72O36	0	cytoplasm		3037125??8462	
malthx[c]	malthx	Maltohexaose	C36H62O31	0	cytoplasm	C01936	5041	
malthx[e]	malthx	Maltohexaose	C36H62O31	0	extra-organism	C01936	5041	
malthx[p]	malthx	Maltohexaose	C36H62O31	0	periplasm	C01936	5041	
maltpt[c]	maltpt	Maltopentaose	C30H52O26	0	cytoplasm		124005??3611	28057
maltpt[e]	maltpt	Maltopentaose	C30H52O26	0	extra-organism		124005??3611	28057
maltpt[p]	maltpt	Maltopentaose	C30H52O26	0	periplasm		124005??3611	28057
malttr[c]	malttr	Maltotriose	C18H32O16	0	cytoplasm	C01835	4954	27931
malttr[e]	malttr	Maltotriose	C18H32O16	0	extra-organism	C01835	4954	27931
malttr[p]	malttr	Maltotriose	C18H32O16	0	periplasm	C01835	4954	27931
maltttr[c]	maltttr	Maltotetraose	C24H42O21	0	cytoplasm	C02052	5141	
maltttr[e]	maltttr	Maltotetraose	C24H42O21	0	extra-organism	C02052	5141	
maltttr[p]	maltttr	Maltotetraose	C24H42O21	0	periplasm	C02052	5141	
man1p[c]	man1p	D-Mannose-1-phosphate	C6H11O9P	-2	cytoplasm	C03812		
man6p[c]	man6p	D-Mannose-6-phosphate	C6H11O9P	-2	cytoplasm	C00275	3572	17369
man6p[e]	man6p	D-Mannose-6-phosphate	C6H11O9P	-2	extra-organism	C00275	3572	17369
man6p[p]	man6p	D-Mannose-6-phosphate	C6H11O9P	-2	periplasm	C00275	3572	17369
man[c]	man	D-Mannose	C6H12O6	0	cytoplasm	C00159	3459	4208
man[e]	man	D-Mannose	C6H12O6	0	extra-organism	C00159	3459	4208
man[p]	man	D-Mannose	C6H12O6	0	periplasm	C00159	3459	4208
mana[c]	mana	D-Mannonate	C6H11O7	-1	cytoplasm	C00514	3797	 17767 33076
manglyc[e]	manglyc	2-alpha-D-Mannosyl-D-glycerate	C9H15O9	-1	extra-organism	C11544	13711	15847
manglyc[p]	manglyc	2-alpha-D-Mannosyl-D-glycerate	C9H15O9	-1	periplasm	C11544	13711	15847
melib[c]	melib	Melibiose	C12H22O11	0	cytoplasm	C05402	7769	28053
melib[e]	melib	Melibiose	C12H22O11	0	extra-organism	C05402	7769	28053
melib[p]	melib	Melibiose	C12H22O11	0	periplasm	C05402	7769	28053
mercppyr[c]	mercppyr	Mercaptopyruvate	C3H3O3S	-1	cytoplasm	C00957	4208	16208
met-D[c]	met-D	D-Methionine	C5H10NO2S	0	cytoplasm	C00855	4112	16867
met-D[e]	met-D	D-Methionine	C5H10NO2S	0	extra-organism	C00855	4112	16867
met-D[p]	met-D	D-Methionine	C5H10NO2S	0	periplasm	C00855	4112	16867
met-L[c]	met-L	L-Methionine	C5H11NO2S	0	cytoplasm	C00073	3373	16643
met-L[e]	met-L	L-Methionine	C5H11NO2S	0	extra-organism	C00073	3373	16643
met-L[p]	met-L	L-Methionine	C5H11NO2S	0	periplasm	C00073	3373	16643
methf[c]	methf	5-10-Methenyltetrahydrofolate	C20H20N7O6	-1	cytoplasm	C00445	3733	15638
metsox-R-L[c]	metsox-R-L	L-methionine-R-sulfoxide	C5H11NO3S	0	cytoplasm		847	
metsox-R-L[e]	metsox-R-L	L-methionine-R-sulfoxide	C5H11NO3S	0	extra-organism		847	
metsox-R-L[p]	metsox-R-L	L-methionine-R-sulfoxide	C5H11NO3S	0	periplasm		847	
metsox-S-L[c]	metsox-S-L	L-Methionine-Sulfoxide	C5H11NO3S	0	cytoplasm	C02989	5898	17016
metsox-S-L[e]	metsox-S-L	L-Methionine-Sulfoxide	C5H11NO3S	0	extra-organism	C02989	5898	17016
metsox-S-L[p]	metsox-S-L	L-Methionine-Sulfoxide	C5H11NO3S	0	periplasm	C02989	5898	17016
mettrna[c]	mettrna	L-Methionyl-tRNA-Met	C5H10NOSR	1	cytoplasm	C02430	5457	16635
mg2[c]	mg2	magnesium	Mg	2	cytoplasm	C00305	3599	18420
mg2[e]	mg2	magnesium	Mg	2	extra-organism	C00305	3599	18420
mg2[p]	mg2	magnesium	Mg	2	periplasm	C00305	3599	18420
mi1p-D[c]	mi1p-D	1D-myo-Inositol-1-phosphate	C6H11O9P	-2	cytoplasm	C01177	4404	18297
micit[c]	micit	methylisocitrate	C7H7O7	-3	cytoplasm	C04593	7191	15607
minohp[e]	minohp	myo-Inositol-hexakisphosphate	C6H6O24P6	-12	extra-organism	C01204	4428	17401
minohp[p]	minohp	myo-Inositol-hexakisphosphate	C6H6O24P6	-12	periplasm	C01204	4428	17401
mlthf[c]	mlthf	5-10-Methylenetetrahydrofolate	C20H21N7O6	-2	cytoplasm	C00143	3443	1989
mmcoa-R[c]	mmcoa-R	R-Methylmalonyl-CoA	C25H35N7O19P3S	-5	cytoplasm	C01213	4435	15465
mmcoa-S[c]	mmcoa-S	S-Methylmalonyl-CoA	C25H35N7O19P3S	-5	cytoplasm	C00683	3952	15466
mmet[e]	mmet	S-Methyl-L-methionine	C6H14NO2S	1	extra-organism	C03172	6054	17728
mmet[p]	mmet	S-Methyl-L-methionine	C6H14NO2S	1	periplasm	C03172	6054	17728
mn2[c]	mn2	Mn2	Mn	2	cytoplasm	C00034	3336	18291
mn2[e]	mn2	Mn2	Mn	2	extra-organism	C00034	3336	18291
mn2[p]	mn2	Mn2	Mn	2	periplasm	C00034	3336	18291
mnl1p[c]	mnl1p	D-Mannitol-1-phosphate	C6H13O9P	-2	cytoplasm	C00644	3917	16298
mnl[e]	mnl	D-Mannitol	C6H14O6	0	extra-organism	C00392	3682	16899
mnl[p]	mnl	D-Mannitol	C6H14O6	0	periplasm	C00392	3682	16899
mobd[c]	mobd	Molybdate-MoO4	MoO4	-2	cytoplasm	C06232	8475	36264
mobd[e]	mobd	Molybdate-MoO4	MoO4	-2	extra-organism	C06232	8475	36264
mobd[p]	mobd	Molybdate-MoO4	MoO4	-2	periplasm	C06232	8475	36264
mql8[c]	mql8	Menaquinol-8	C51H74O2	0	cytoplasm	C05819	8114	
mqn8[c]	mqn8	Menaquinone-8	C51H72O2	0	cytoplasm	C00828	4086	
mso3[e]	mso3	methanesulfonate	CH3O3S	-1	extra-organism		49991312	25224
mso3[p]	mso3	methanesulfonate	CH3O3S	-1	periplasm		49991312	25224
mthgxl[c]	mthgxl	Methylglyoxal	C3H4O2	0	cytoplasm	C00546	3827	17158
murein3p3p[p]	murein3p3p	two-linked-disacharide-tripeptide-murein-units-uncrosslinked-middle-of-chain	C68H104N12O38	-4	periplasm			
murein3px3p[p]	murein3px3p	two-disacharide-linked-murein-units-tripeptide-crosslinked-tripeptide-A2pm-A2pm-middle-of-chain	C68H102N12O37	-4	periplasm			
murein3px4p[p]	murein3px4p	two-disacharide-linked-murein-units-tripeptide-crosslinked-tetrapeptide-A2pm-D-ala-middle-of-chain	C71H107N13O38	-4	periplasm			
murein4p3p[p]	murein4p3p	two-linked-disacharide-tetrapeptide-and-tripeptide-murein-units-uncrosslinked-middle-of-chain	C71H109N13O39	-4	periplasm			
murein4p4p[p]	murein4p4p	two-linked-disacharide-tetrapeptide-murein-units-uncrosslinked-middle-of-chain	C74H114N14O40	-4	periplasm			
murein4px4p4p[p]	murein4px4p4p	three-disacharide-linked-murein-units-tetrapeptide-crosslinked-tetrapeptide-A2pm-D-ala-one-uncrosslinked-tetrapaptide-middle-of-chain	C111H169N21O59	-6	periplasm			
murein4px4p[p]	murein4px4p	two-disacharide-linked-murein-units-tetrapeptide-corsslinked-tetrapeptide-A2pm-D-ala-middle-of-chain	C74H112N14O39	-4	periplasm			
murein4px4px4p[p]	murein4px4px4p	three-disacharide-linked-murein-units-tetrapeptide-crosslinked-tetrapeptide-A2pm-D-ala-tetrapeptide-corsslinked-tetrapeptide-A2pm-D-ala-middle-of-chain	C111H167N21O58	-6	periplasm			
murein5p3p[p]	murein5p3p	two-linked-disacharide-pentapeptide-and-tripeptide-murein-units-uncrosslinked-middle-of-chain	C74H114N14O40	-4	periplasm			
murein5p4p[p]	murein5p4p	two-linked-disacharide-pentapeptide-and-tetrapeptide-murein-units-uncrosslinked-middle-of-chain	C77H119N15O41	-4	periplasm			
murein5p5p5p[p]	murein5p5p5p	three-linked-disacharide-pentapeptide-murein-units-uncrosslinked-middle-of-chain	C120H186N24O63	-6	periplasm			
murein5p5p[p]	murein5p5p	two-linked-disacharide-pentapeptide-murein-units-uncrosslinked-middle-of-chain	C80H124N16O42	-4	periplasm			
murein5px3p[p]	murein5px3p	two-disacharide-linked-murein-units-pentapeptide-corsslinked-tripeptide-A2pm-A2pm-middle-of-chain	C74H112N14O39	-4	periplasm			
murein5px4p[p]	murein5px4p	two-disacharide-linked-murein-units-pentapeptide-crosslinked-tetrapeptide-A2pm-D-ala-middle-of-chain	C77H117N15O40	-4	periplasm			
murein5px4px4p[p]	murein5px4px4p	three-disacharide-linked-murein-units-pentapeptide-crosslinked-tetrapeptide-A2pm-D-ala-tetrapeptide-corsslinked-tetrapeptide-A2pm-D-ala-middle-of-chain	C114H172N22O59	-6	periplasm			
myrsACP[c]	myrsACP	Myristoyl-ACP-n-C140ACP	C398H629O143N96P1S3	-1	cytoplasm	C05761	8056	
n2o[c]	n2o	Nitrous-oxide	N2O	0	cytoplasm	C00887	4143	17045
n2o[e]	n2o	Nitrous-oxide	N2O	0	extra-organism	C00887	4143	17045
n2o[p]	n2o	Nitrous-oxide	N2O	0	periplasm	C00887	4143	17045
n8aspmd[c]	n8aspmd	N8-Acetylspermidine	C9H23N3O	2	cytoplasm	C01029	4273	27911
na1[c]	na1	Sodium	Na	1	cytoplasm	C01330	4541	29101
na1[e]	na1	Sodium	Na	1	extra-organism	C01330	4541	29101
na1[p]	na1	Sodium	Na	1	periplasm	C01330	4541	29101
nac[c]	nac	Nicotinate	C6H4NO2	-1	cytoplasm	C00253	3552	15940
nac[e]	nac	Nicotinate	C6H4NO2	-1	extra-organism	C00253	3552	15940
nac[p]	nac	Nicotinate	C6H4NO2	-1	periplasm	C00253	3552	15940
nad[c]	nad	Nicotinamide-adenine-dinucleotide	C21H26N7O14P2	-1	cytoplasm	C00003	3305	15846
nadh[c]	nadh	Nicotinamide-adenine-dinucleotide-reduced	C21H27N7O14P2	-2	cytoplasm	C00004	3306	16908
nadp[c]	nadp	Nicotinamide-adenine-dinucleotide-phosphate	C21H25N7O17P3	-3	cytoplasm	C00006	3308	18009
nadph[c]	nadph	Nicotinamide-adenine-dinucleotide-phosphate-reduced	C21H26N7O17P3	-4	cytoplasm	C00005	3307	16474
ncam[c]	ncam	Nicotinamide	C6H6N2O	0	cytoplasm	C00153	3453	17154
nflgln[c]	nflgln	N-Formimino-L-glutamate	C6H9N2O4	-1	cytoplasm	C00439	3728	7274
nh4[c]	nh4	Ammonium	H4N	1	cytoplasm	C01342	4547	28938
nh4[e]	nh4	Ammonium	H4N	1	extra-organism	C01342	4547	28938
nh4[p]	nh4	Ammonium	H4N	1	periplasm	C01342	4547	28938
ni2[c]	ni2	nickel	Ni	2	cytoplasm	C00291	3585	28112
ni2[e]	ni2	nickel	Ni	2	extra-organism	C00291	3585	28112
ni2[p]	ni2	nickel	Ni	2	periplasm	C00291	3585	28112
nicrnt[c]	nicrnt	Nicotinate-D-ribonucleotide	C11H12NO9P	-2	cytoplasm	C01185	4411	15763
nmn[c]	nmn	NMN	C11H14N2O8P	-1	cytoplasm	C00455	3741	16171
nmn[e]	nmn	NMN	C11H14N2O8P	-1	extra-organism	C00455	3741	16171
nmn[p]	nmn	NMN	C11H14N2O8P	-1	periplasm	C00455	3741	16171
no2[c]	no2	Nitrite	NO2	-1	cytoplasm	C00088	3388	16301
no2[e]	no2	Nitrite	NO2	-1	extra-organism	C00088	3388	16301
no2[p]	no2	Nitrite	NO2	-1	periplasm	C00088	3388	16301
no3[c]	no3	Nitrate	NO3	-1	cytoplasm	C00244	3543	48107
no3[e]	no3	Nitrate	NO3	-1	extra-organism	C00244	3543	48107
no3[p]	no3	Nitrate	NO3	-1	periplasm	C00244	3543	48107
no[c]	no	Nitric-oxide	NO	0	cytoplasm	C00533	3815	16480
no[e]	no	Nitric-oxide	NO	0	extra-organism	C00533	3815	16480
no[p]	no	Nitric-oxide	NO	0	periplasm	C00533	3815	16480
o2[c]	o2	O2	O2	0	cytoplasm	C00007	3309	15379
o2[e]	o2	O2	O2	0	extra-organism	C00007	3309	15379
o2[p]	o2	O2	O2	0	periplasm	C00007	3309	15379
o2s[c]	o2s	Superoxide-anion	O2	-1	cytoplasm	C00704	3971	18421
o2s[e]	o2s	Superoxide-anion	O2	-1	extra-organism	C00704	3971	18421
o2s[p]	o2s	Superoxide-anion	O2	-1	periplasm	C00704	3971	18421
oaa[c]	oaa	Oxaloacetate	C4H2O5	-2	cytoplasm	C00036	3338	30744
oaa[e]	oaa	Oxaloacetate	C4H2O5	-2	extra-organism	C00036	3338	30744
oaa[p]	oaa	Oxaloacetate	C4H2O5	-2	periplasm	C00036	3338	30744
oc2coa[c]	oc2coa	trans-Oct-2-enoyl-CoA	C29H44N7O17P3S	-4	cytoplasm	C05276	7663	27537
ocACP[c]	ocACP	Octanoyl-ACP-n-C80ACP	C392H617O143N96P1S3	-1	cytoplasm	C05752	8047	
occoa[c]	occoa	Octanoyl-CoA-n-C80CoA	C29H46N7O17P3S	-4	cytoplasm	C01944	5048	15533
ocdcaACP[c]	ocdcaACP	Octadecanoyl-ACP-n-C180ACP	C402H637O143N96P1S3	-1	cytoplasm			
ocdca[c]	ocdca	octadecanoate-n-C180	C18H35O2	-1	cytoplasm	C01530	4692	25629
ocdca[e]	ocdca	octadecanoate-n-C180	C18H35O2	-1	extra-organism	C01530	4692	25629
ocdca[p]	ocdca	octadecanoate-n-C180	C18H35O2	-1	periplasm	C01530	4692	25629
ocdcea[c]	ocdcea	octadecenoate-n-C181	C18H33O2	-1	cytoplasm		3978	16196
ocdcea[e]	ocdcea	octadecenoate-n-C181	C18H33O2	-1	extra-organism		3978	16196
ocdcea[p]	ocdcea	octadecenoate-n-C181	C18H33O2	-1	periplasm		3978	16196
octa[c]	octa	octanoate-n-C80	C8H15O2	-1	cytoplasm	C06423	8658	28837
octa[e]	octa	octanoate-n-C80	C8H15O2	-1	extra-organism	C06423	8658	28837
octa[p]	octa	octanoate-n-C80	C8H15O2	-1	periplasm	C06423	8658	28837
octdp[c]	octdp	all-trans-Octaprenyl-diphosphate	C40H65O7P2	-3	cytoplasm	C04146	6831	16275
octeACP[c]	octeACP	cis-octadec-11-enoyl-acyl-carrier-protein-n-C181	C402H635O143N96P1S3	-1	cytoplasm			
od2coa[c]	od2coa	trans-Octadec-2-enoyl-CoA	C39H64N7O17P3S	-4	cytoplasm	C16218	47205526	
odecoa[c]	odecoa	Octadecenoyl-CoA-n-C181CoA	C39H64N7O17P3S	-4	cytoplasm	C16218	47205526	
ohpb[c]	ohpb	2-Oxo-3-hydroxy-4-phosphobutanoate	C4H4O8P	-3	cytoplasm	C06054	8324	27951
orn[c]	orn	Ornithine	C5H13N2O2	1	cytoplasm	C01602	4756	18257
orn[e]	orn	Ornithine	C5H13N2O2	1	extra-organism	C01602	4756	18257
orn[p]	orn	Ornithine	C5H13N2O2	1	periplasm	C01602	4756	18257
orot5p[c]	orot5p	Orotidine-5-phosphate	C10H10N2O11P	-3	cytoplasm	C01103	4337	15842
orot[c]	orot	Orotate	C5H3N2O4	-1	cytoplasm	C00295	3589	16742
orot[e]	orot	Orotate	C5H3N2O4	-1	extra-organism	C00295	3589	16742
orot[p]	orot	Orotate	C5H3N2O4	-1	periplasm	C00295	3589	16742
oxam[c]	oxam	Oxamate	C2H2NO3	-1	cytoplasm	C01444	4622	18058
oxur[c]	oxur	Oxalureate	C3H3N2O4	-1	cytoplasm	C00802	4060	16582
pa120[c]	pa120	1-2-didodecanoyl-sn-glycerol-3-phosphate	C27H51O8P1	-2	cytoplasm	C00416	3706	16337
pa120[p]	pa120	1-2-didodecanoyl-sn-glycerol-3-phosphate	C27H51O8P1	-2	periplasm	C00416	3706	16337
pa140[c]	pa140	1-2-ditetradecanoyl-sn-glycerol-3-phosphate	C31H59O8P1	-2	cytoplasm	C00416	3706	16337
pa140[p]	pa140	1-2-ditetradecanoyl-sn-glycerol-3-phosphate	C31H59O8P1	-2	periplasm	C00416	3706	16337
pa141[c]	pa141	1-2-ditetradec-7-enoyl-sn-glycerol-3-phosphate	C31H55O8P1	-2	cytoplasm	C00416	3706	16337
pa141[p]	pa141	1-2-ditetradec-7-enoyl-sn-glycerol-3-phosphate	C31H55O8P1	-2	periplasm	C00416	3706	16337
pa160[c]	pa160	1-2-dihexadecanoyl-sn-glycerol-3-phosphate	C35H67O8P1	-2	cytoplasm	C00416	3706	16337
pa160[p]	pa160	1-2-dihexadecanoyl-sn-glycerol-3-phosphate	C35H67O8P1	-2	periplasm	C00416	3706	16337
