abbreviation	equation	uppbnd	lowbnd	geneAssociation	Subsystem	name	obj_coef	activation	baseflux	flux
3PEPTabcpp	LalaDgluMdap[p] + atp[c] + h2o[c] --> LalaDgluMdap[c] + adp[c] + h[c] + pi[c]	1034.4505058468	0	( STM1679  &  STM1745  &  STM1744  &  STM1743  &  STM1742 )	Murein Recycling	tripeptide LalaDgluMdap transport via ABC system periplasm	0	1.0344505058468	0	0
3PEPTtex	LalaDgluMdap[e] <=> LalaDgluMdap[p]	1272.42647854064	-1272.42647854064	( STM0320  |  STM0999  |  STM1473  |  STM2267 )	Transport Outer Membrane Porin	LalaDgluMdap tripeptide transport via diffusion extracellular to periplasm	0	1.27242647854064	0	0
3PGt6pp	3pg[p] + pi[c] --> 3pg[c] + pi[p]	633.435628447968	0	STM2399	Transport Inner Membrane	3 Phospho D glycerate phosphate antiporter periplasm	0	0.633435628447968	0	0
3PGtex	3pg[e] <=> 3pg[p]	1272.42647854064	-1272.42647854064	( STM0320  |  STM0999  |  STM1473  |  STM2267 )	Transport Outer Membrane Porin	3 Phospho D glycerate transport via diffusion extracellular to periplasm	0	1.27242647854064	0	0
3UMPtex	3ump[e] <=> 3ump[p]	1272.42647854064	-1272.42647854064	( STM0320  |  STM0999  |  STM1473  |  STM2267 )	Transport Outer Membrane Porin	3UMP transport via diffusion extracellular to periplasm	0	1.27242647854064	0	0
4C2HM6SADH	2h5cmmusa[c] + h2o[c] + nad[c] --> 5cm2hmu[c] + 2 h[c] + nadh[c]	1000	0	STM1102	4 hydroxyphenylacetate catabolism	4 carboxy 2 hydroxymuconate 6 semialdehyde dehydrogenase	0	NA	0	0
4H2KPILY	4h2kpi[c] --> pyr[c] + sucsal[c]	0	0	STM1106	4 hydroxyphenylacetate catabolism	4h2kpi Lyase	0	0	0	0
4HOXPACDtex	4hoxpacd[e] <=> 4hoxpacd[p]	1272.42647854064	-1272.42647854064	( STM0320  |  STM0999  |  STM1473  |  STM2267 )	Transport Outer Membrane Porin	4 hydroxyphenylacetaldehyde transport via diffusion extracellular to periplasm	0	1.27242647854064	0	0
4HOXPACMOF	4hoxpac[c] + fadh2[c] + o2[c] --> 34dhpacet[c] + fad[c] + h2o[c]	1614.42981057366	0	STM1099	4 hydroxyphenylacetate catabolism	4 hydroxyphenylacetate 3 monooxygenase FADH2	0	1.61442981057366	0	0
4HOXPACMON	4hoxpac[c] + h[c] + nadh[c] + o2[c] --> 34dhpacet[c] + h2o[c] + nad[c]	1787.16342100408	0	(STM1098 | STM1099)	4 hydroxyphenylacetate catabolism	4 hydroxyphenylacetate 3 monooxygenase nadh	0	1.78716342100408	0	0
4HOXPACt2pp	4hoxpac[p] + h[p] --> 4hoxpac[c] + h[c]	1020.66480472415	0	STM1107	Transport Inner Membrane	4 hydroxyphenylacetate transport in via proton symport periplasm	0	1.02066480472415	0	0
4hoxpactex	4hoxpac[e] <=> 4hoxpac[p]	1272.42647854064	-1272.42647854064	( STM0320  |  STM0999  |  STM1473  |  STM2267 )	Transport Outer Membrane Porin	4 hydroxyphenylacetate transport via diffusion extracellular to periplasm	0	1.27242647854064	0	0
4HTHRK	4hthr[c] + atp[c] --> adp[c] + h[c] + phthr[c]	1452.46155199708	0	STM0003	Cofactor and Prosthetic Group Biosynthesis	4-Hydroxy-L-threonine kinase	0	1.45246155199708	0	0
4HTHRtex	4hthr[e] <=> 4hthr[p]	1272.42647854064	-1272.42647854064	( STM0320  |  STM0999  |  STM1473  |  STM2267 )	Transport	4-hydroxy-L-threonine transport	0	1.27242647854064	0	0
4HTHRtrpp	h[p] + 4hthr[p] <=> 4hthr[c] + h[c]	935.736123815116	-935.736123815116	STM3243	Transport, Inner Membrane	4-hydroxy-L-threonine transport	0	0.935736123815116	0	0
4IZ5PPH	4iz5pp[c] + h2o[c] --> nflgln[c]	1163.55243096682	0	STM0787	Histidine Metabolism	4 Imidazolone 5 propanoate propionase	0	1.16355243096682	0	0
4PCP	LalaDgluMdapDala[c] + h2o[c] --> LalaDgluMdap[c] + ala-D[c]	1000	0	STM1800	Murein Recycling	tetrapeptide L D carboxypeptidase	0	NA	0	0
4PCPpp	LalaDgluMdapDala[p] + h2o[p] --> LalaDgluMdap[p] + ala-D[p]	1000	0	NA	Murein Recycling	tetrapeptide L D carboxypeptidase periplasm	0	NA	0	0
4PEPTabcpp	LalaDgluMdapDala[p] + atp[c] + h2o[c] --> LalaDgluMdapDala[c] + adp[c] + h[c] + pi[c]	1034.4505058468	0	( STM1746.S  &  STM1745  &  STM1744  &  STM1743  &  STM1742 )	Murein Recycling	tetrapeptide LalaDgluMdapDala transport via ABC system periplasm	0	1.0344505058468	0	0
4PEPTtex	LalaDgluMdapDala[e] <=> LalaDgluMdapDala[p]	1272.42647854064	-1272.42647854064	( STM0320  |  STM0999  |  STM1473  |  STM2267 )	Transport Outer Membrane Porin	LalaDgluMdapDala pentapeptide transport via diffusion extracellular to periplasm	0	1.27242647854064	0	0
5C2O3EDDC	5c2o3ed[c] + h[c] --> 2hh24dd[c] + co2[c]	1361.46782618225	0	STM1101	4 hydroxyphenylacetate catabolism	5 carboxy 2 oxohept 3 enedioate decarboxylation	0	1.36146782618225	0	0
5CM2HMUDI	5cm2hmu[c] <=> 5c2o3ed[c]	1000	0	STM1104	4 hydroxyphenylacetate catabolism	5 carboxymethyl 2 hydroxymuconate delta isomerase	0	NA	0	0
5DGLCNR	5dglcn[c] + h[c] + nadph[c] <=> glcn[c] + nadp[c]	810.120036625531	-810.120036625531	STM4483	Alternate Carbon Metabolism	5 dehydro D gluconate reductase	0	0.810120036625531	0	0
5DGLCNt2rpp	5dglcn[p] + h[p] <=> 5dglcn[c] + h[c]	1002.49748572484	-1002.49748572484	STM4482	Transport Inner Membrane	5 Dehydro D gluconate transport via proton symport reversible periplasm	0	1.00249748572484	0	0
5DGLCNtex	5dglcn[e] <=> 5dglcn[p]	1272.42647854064	-1272.42647854064	( STM0320  |  STM1473  |  STM0999  |  STM2267 )	Transport Outer Membrane Porin	5 Dehydro D gluconate transport via diffusion extracellular to periplasm	0	1.27242647854064	0	0
5DOAN	dad-5[c] + h2o[c] --> 5drib[c] + ade[c]	1027.90226716603	0	STM0207	Cofactor and Prosthetic Group Biosynthesis	5 deoxyadenosine nuclosidase	0	1.02790226716603	0	0
A5PISO	ru5p-D[c] <=> ara5p[c]	965.988859798341	-965.988859798341	( STM2838.S  |  STM3315 )	Alternate Carbon Metabolism	arabinose 5 phosphate isomerase	0	0.965988859798341	0.0013437422729794	0.0013437422729794
AACPS1	ACP[c] + atp[c] + ttdca[c] --> amp[c] + myrsACP[c] + ppi[c]	1073.54901714071	0	( STM3010  &  STM1196 )	Cell Envelope Biosynthesis	acyl acyl carrier protein synthetase n C140	0	1.07354901714071	0	0
AACPS2	ACP[c] + atp[c] + ttdcea[c] --> amp[c] + ppi[c] + tdeACP[c]	1073.54901714071	0	( STM3010  &  STM1196 )	Cell Envelope Biosynthesis	acyl acyl carrier protein synthetase  n C141	0	1.07354901714071	0	0
AACPS3	ACP[c] + atp[c] + hdca[c] --> amp[c] + palmACP[c] + ppi[c]	1073.54901714071	0	( STM3010  &  STM1196 )	Cell Envelope Biosynthesis	acyl acyl carrier protein synthetase  n C160	0	1.07354901714071	0	0
AACPS4	ACP[c] + atp[c] + hdcea[c] --> amp[c] + hdeACP[c] + ppi[c]	1073.54901714071	0	( STM3010  &  STM1196 )	Cell Envelope Biosynthesis	acyl acyl carrier protein synthetase  n C161	0	1.07354901714071	0	0
AACPS5	ACP[c] + atp[c] + ocdcea[c] --> amp[c] + octeACP[c] + ppi[c]	1073.54901714071	0	( STM3010  &  STM1196 )	Cell Envelope Biosynthesis	acyl acyl carrier protein synthetase  n C181	0	1.07354901714071	0	0
AACPS6	ACP[c] + atp[c] + ocdca[c] --> amp[c] + ocdcaACP[c] + ppi[c]	1073.54901714071	0	( STM3010  &  STM1196 )	Cell Envelope Biosynthesis	acyl acyl carrier protein synthetase  n C180	0	1.07354901714071	0	0
AACPS7	ACP[c] + atp[c] + ddca[c] --> amp[c] + ddcaACP[c] + ppi[c]	1073.54901714071	0	( STM3010  &  STM1196 )	Cell Envelope Biosynthesis	acyl acyl carrier protein synthetase  n C120	0	1.07354901714071	0	0
AACPS8	ACP[c] + atp[c] + dca[c] --> amp[c] + dcaACP[c] + ppi[c]	1073.54901714071	0	( STM3010  &  STM1196 )	Cell Envelope Biosynthesis	acyl acyl carrier protein synthetase  n C100	0	1.07354901714071	0	0
AACPS9	ACP[c] + atp[c] + octa[c] --> amp[c] + ocACP[c] + ppi[c]	1073.54901714071	0	( STM3010  &  STM1196 )	Cell Envelope Biosynthesis	acyl acyl carrier protein synthetase  n C80	0	1.07354901714071	0	0
AACTOOR	aact[c] + h2o[c] + o2[c] --> h2o2[c] + mthgxl[c] + nh4[c]	1000	0	NA	Methylglyoxal Metabolism	Aminoacetoneoxygen oxidoreductase deaminating flavin containing	0	NA	0	0
AADDFT	dtdp4aaddg[c] + unagamu[c] --> dtdp[c] + h[c] + unagamuf[c]	1000	0	STM3927	lipopolysaccharide biosynthesis	4-alpha-L-fucosyltransferase	0	NA	0	0
AAMYL	14glucan[c] --> malthx[c]	1243.80564793454	0	STM1963	Alternate Carbon Metabolism	alpha amylase	0	1.24380564793454	0	0
AAMYLpp	14glucan[p] --> malthx[p]	1098.11445303535	0	STM3664	Alternate Carbon Metabolism	alpha amylase periplasm	0	1.09811445303535	0	0
AB6PGH	g6p[c] + hqn[c] --> arbt6p[c] + h2o[c]	0	0	STM3051	Alternate Carbon Metabolism	Arbutin 6 phosphate glucohydrolase	0	1.07656086096477	0	0
ABTA	4abut[c] + akg[c] --> glu-L[c] + sucsal[c]	1519.94446518495	0	STM2792	Arginine and Proline Metabolism	4 aminobutyrate transaminase	0	1.51994446518495	0	0
ABUTD	4abutn[c] + h2o[c] + nad[c] --> 4abut[c] + 2 h[c] + nadh[c]	1000	0	STM1597	Arginine and Proline Metabolism	Aminobutyraldehyde dehydrogenase	0	NA	0	0
ABUTt2pp	4abut[p] + h[p] --> 4abut[c] + h[c]	1129.10253504939	0	STM2793	Transport Inner Membrane	4 aminobutyrate transport in via proton symport periplasm	0	1.12910253504939	0	0
ABUTtex	4abut[e] <=> 4abut[p]	1272.42647854064	-1272.42647854064	( STM0320  |  STM0999  |  STM1473  |  STM2267 )	Transport Outer Membrane Porin	4 aminobutyrate transport via diffusion extracellular to periplasm	0	1.27242647854064	0	0
ABZtex	4abz[e] <=> 4abz[c]	1000	-1000	NA	Exchange	4 aminobenzoate extracellular to cytosol	0	NA	0	0
ACACtex	acac[e] <=> acac[p]	1272.42647854064	-1272.42647854064	( STM0320  |  STM0999  |  STM1473  |  STM2267 )	Transport Outer Membrane Porin	acetoacetate transport via diffusion extracellular to periplasm	0	1.27242647854064	0	0
ACALD	acald[c] + coa[c] + nad[c] <=> accoa[c] + h[c] + nadh[c]	2514.08982924493	-2514.08982924493	( STM1749 | STM2463 )	Pyruvate Metabolism	acetaldehyde dehydrogenase acetylating	0	2.51408982924493	0	0
ACALDtex	acald[e] <=> acald[p]	1272.42647854064	-1272.42647854064	( STM0320  |  STM0999  |  STM1473  |  STM2267 )	Transport Outer Membrane Porin	acetaldehyde transport via diffusion extracellular to periplasm	0	1.27242647854064	0	0
ACALDtpp	acald[p] <=> acald[c]	1000	-1000	s0001	Transport Inner Membrane	acetaldehyde reversible transport periplasm	0	NA	0	0
ACANTHAT	accoa[c] + anth[c] --> acanth[c] + coa[c]	1000	0	STM1582	Tyrosine Tryptophan and Phenylalanine Metabolism	acetyl CoAanthranilate acetyltransferase	0	NA	0	0
ACBIPGT	adocbip[c] + gtp[c] + h[c] --> agdpcbi[c] + ppi[c]	1278.11532437234	0	STM2018	Cofactor and Prosthetic Group Biosynthesis	Adenosyl cobinamide phosphate guanyltransferase	0	1.27811532437234	0	0
ACCOAC	accoa[c] + atp[c] + hco3[c] --> adp[c] + h[c] + malcoa[c] + pi[c]	1077.11412439082	0	( STM0232  &  STM2366  &  STM3379  &  STM3380 )	Membrane Lipid Metabolism	acetyl CoA carboxylase	0	1.07711412439082	0.726842194034214	0.726842194034249
ACCOAL	atp[c] + coa[c] + ppa[c] --> adp[c] + pi[c] + ppcoa[c]	1512.88898703383	0	( STM0371 | STM4275 )	Alternate Carbon Metabolism	acetate CoA ligase ADP forming	0	1.51288898703383	0	0
ACGAL1PPpp	acgal1p[p] + h2o[p] --> acgal[p] + pi[p]	1000	0	NA	Alternate Carbon Metabolism	N acetyl D galactosamine 1 phosphatase periplasm	0	NA	0	0
ACGAL1Ptex	acgal1p[e] <=> acgal1p[p]	1272.42647854064	-1272.42647854064	( STM0320  |  STM0999  |  STM1473  |  STM2267 )	Transport Outer Membrane Porin	N acetyl D galactosamine 1 phosphate transport via diffusion extracellular to periplasm	0	1.27242647854064	0	0
ACGALtex	acgal[e] <=> acgal[p]	1272.42647854064	-1272.42647854064	( STM0320  |  STM0999  |  STM1473  |  STM2267 )	Transport Outer Membrane Porin	N acetyl D galactosamine transport via diffusion extracellular to periplasm	0	1.27242647854064	0	0
ACGAM1PPpp	acgam1p[p] + h2o[p] --> acgam[p] + pi[p]	1000	0	NA	Alternate Carbon Metabolism	N acetyl D glucosamine 1 phosphatase periplasm	0	NA	0	0
ACGAM1Ptex	acgam1p[e] <=> acgam1p[p]	1272.42647854064	-1272.42647854064	( STM0320  |  STM0999  |  STM1473  |  STM2267 )	Transport Outer Membrane Porin	N acetyl D glucosamine 1 phosphate transport via diffusion extracellular to periplasm	0	1.27242647854064	0	0
ACGAMK	acgam[c] + atp[c] --> acgam6p[c] + adp[c] + h[c]	1000	0	STM1220	Murein Recycling	N acetylglucosamine kinase	0	NA	0	0
ACGAMT	uacgam[c] + udcpp[c] --> ump[c] + unaga[c]	1000	0	STM3918	Cell Envelope Biosynthesis	UDP N acetylglucosamineundecaprenylphosphate N acetylglucosamine 1 phosphate transferase	0	NA	0	0
ACGAptspp	acgam[p] + pep[c] --> acgam6p[c] + pyr[c]	1061.12177400867	0	( ( STM2433  &  STM1203  &  STM2431  &  STM2432 )  |  ( STM0685  &  STM2431  &  STM2432 ) )	Transport Inner Membrane	N Acetyl D glucosamine transport via PEPPyr PTS  periplasm	0	1.06112177400867	0	0
ACGAtex	acgam[e] <=> acgam[p]	1272.42647854064	-1272.42647854064	( STM0320  |  STM0999  |  STM1473  |  STM2267 )	Transport Outer Membrane Porin	N Acetyl D glucosamine transport via diffusion extracellular to periplasm	0	1.27242647854064	0	0
ACGK	acglu[c] + atp[c] --> acg5p[c] + adp[c]	881.813701316647	0	STM4122	Arginine and Proline Metabolism	acetylglutamate kinase	0	0.881813701316647	0.0826083607976695	0.0826083607976735
ACGS	accoa[c] + glu-L[c] --> acglu[c] + coa[c] + h[c]	932.123457741507	0	STM2992	Arginine and Proline Metabolism	N acetylglutamate synthase	0	0.932123457741507	0.0826083607976695	0.0826083607976735
ACHBS	2obut[c] + h[c] + pyr[c] --> 2ahbut[c] + co2[c]	1012.80681420552	0	( STM3795  &  STM3796 )  |  ( STM3901  &  STM3902 )	Valine Leucine and Isoleucine Metabolism	2 aceto 2 hydroxybutanoate synthase	0	1.01280681420552	0.0417611770594596	0.0417611770594616
ACKr	ac[c] + atp[c] <=> actp[c] + adp[c]	1920.62361368732	-1920.62361368732	( STM3242  |  STM2337  |  STM1883 )	Pyruvate Metabolism	acetate kinase	0	1.92062361368732	0.141817154087448	0.141817154087448
ACLS	h[c] + 2 pyr[c] --> alac-S[c] + co2[c]	1012.80681420552	0	( STM3795  &  STM3796 )  |  ( STM3901  &  STM3902 )	Valine Leucine and Isoleucine Metabolism	acetolactate synthase	0	1.01280681420552	0.234774385916316	0.234774385916328
ACM6PH	acmum6p[c] + h2o[c] --> acgam6p[c] + lac-D[c]	1000	0	NA	Alternate Carbon Metabolism	N acetylmuramate 6 phosphate hydrolase	0	NA	0	0
ACMAMUT	uacmamu[c] + unaga[c] --> h[c] + udp[c] + unagamu[c]	1000	0	STM3929	Cell Envelope Biosynthesis	UDP N acetyl D mannosaminuronic acid transferase	0	NA	0	0
ACMANAptspp	acmana[p] + pep[c] --> acmanap[c] + pyr[c]	0	0	( STM1830  &  STM1831  &  STM1832  &  STM2431  &  STM2432 )	Transport Inner Membrane	N acetyl D mannosamine transport via PTS  periplasm	0	0	0	0
ACMANAtex	acmana[e] <=> acmana[p]	1272.42647854064	-1272.42647854064	( STM2267  |  STM0320  |  STM0999  |  STM1473 )	Transport Outer Membrane Porin	N acetyl D mannosamine transport via diffusion extracellular to periplasm	0	1.27242647854064	0	0
ACMUMtex	acmum[e] <=> acmum[p]	1272.42647854064	0	( STM0320  |  STM0999  |  STM1473  |  STM2267 )	Transport Outer Membrane Porin	N acetylmuramate transport via diffusion extracellular to periplasm	0	1.27242647854064	0	0
ACNAMt2pp	acnam[p] + h[p] --> acnam[c] + h[c]	2377.75681881493	0	STM3338	Transport Inner Membrane	N acetylneuraminate proton symport periplasm	0	2.37775681881493	0	0
ACNAMtex	acnam[e] <=> acnam[p]	1272.42647854064	-1272.42647854064	( STM0999  |  STM2267 )	Transport Outer Membrane	N acetylneuraminate transport via diffusion extracellular to periplasm	0	1.27242647854064	0	0
ACNML	acnam[c] --> acmana[c] + pyr[c]	2514.08982924493	0	STM3339	Alternate Carbon Metabolism	N Acetylneuraminate lyase	0	2.51408982924493	0	0
ACOAD1f	btcoa[c] + fad[c] <=> b2coa[c] + fadh2[c]	1000	-1000	STM0309	Membrane Lipid Metabolism	acyl CoA dehydrogenase butanoyl CoA	0	NA	0	0
ACOAD2f	fad[c] + hxcoa[c] <=> fadh2[c] + hx2coa[c]	1000	-1000	STM0309	Membrane Lipid Metabolism	acyl CoA dehydrogenase hexanoyl CoA	0	NA	0	0
ACOAD3f	fad[c] + occoa[c] <=> fadh2[c] + oc2coa[c]	1000	-1000	STM0309	Membrane Lipid Metabolism	acyl CoA dehydrogenase octanoyl CoA	0	NA	0	0
ACOAD4f	dcacoa[c] + fad[c] <=> dc2coa[c] + fadh2[c]	1000	-1000	STM0309	Membrane Lipid Metabolism	acyl CoA dehydrogenase decanoyl CoA	0	NA	0	0
ACOAD5f	ddcacoa[c] + fad[c] <=> dd2coa[c] + fadh2[c]	1000	-1000	STM0309	Membrane Lipid Metabolism	acyl CoA dehydrogenase dodecanoyl CoA	0	NA	0	0
ACOAD6f	fad[c] + tdcoa[c] <=> fadh2[c] + td2coa[c]	1000	-1000	STM0309	Membrane Lipid Metabolism	acyl CoA dehydrogenase tetradecanoyl CoA	0	NA	0	0
ACOAD7f	fad[c] + pmtcoa[c] <=> fadh2[c] + hdd2coa[c]	1000	-1000	STM0309	Membrane Lipid Metabolism	acyl CoA dehydrogenase hexadecanoyl CoA	0	NA	0	0
ACOAD8f	fad[c] + stcoa[c] <=> fadh2[c] + od2coa[c]	1000	-1000	STM0309	Membrane Lipid Metabolism	acyl CoA dehydrogenase octadecanoyl CoA	0	NA	0	0
ACOATA	ACP[c] + accoa[c] <=> acACP[c] + coa[c]	1073.54901714071	-1073.54901714071	( STM1196  &  STM1193 )	Membrane Lipid Metabolism	Acetyl CoA ACP transacylase	0	1.07354901714071	0.105619289932065	0.105619289932065
ACODA	acorn[c] + h2o[c] --> ac[c] + orn[c]	1160.7371848048	0	STM4120	Arginine and Proline Metabolism	acetylornithine deacetylase	0	1.1607371848048	0.0826083607976695	0.0826083607976735
ACOLIPAtex	acolipa[p] --> acolipa[e]	1000	0	NA	Lipopolysaccharide Biosynthesis Recycling	arabinose modified core oligosaccharide lipid A transport via vector periplasm to extracellular	0	NA	0	0
ACONCtex	acon-C[e] <=> acon-C[p]	1272.42647854064	-1272.42647854064	( STM0320  |  STM0999  |  STM1473  |  STM2267 )	Transport Outer Membrane Porin	cisaconitat transport via diffusion extracellular to periplasm	0	1.27242647854064	0	0
ACONCtupp	acon-C[p] --> acon-C[c]	1000	0	( STM2786 & STM2787 & STM2788 )	Transport Inner Membrane	Cisaconitate transport periplasm	0	NA	0	0
ACONIs	acon-T[c] <=> acon-C[c]	1000	-1000	s0001	Unassigned	aconitate isomerase spontaneous	0	NA	0	0
ACONTa	cit[c] <=> acon-C[c] + h2o[c]	1230.27040212435	-1230.27040212435	( STM0158  |  STM1712 )	Citric Acid Cycle	aconitase half reaction A Citrate hydro lyase	0	1.23027040212435	3.44134349877368	3.44134349877368
ACONTb	acon-C[c] + h2o[c] <=> icit[c]	1230.27040212435	-1230.27040212435	( STM0158  |  STM1712 )	Citric Acid Cycle	aconitase half reaction B Isocitrate hydro lyase	0	1.23027040212435	3.44134349877368	3.44134349877368
ACOTA	acorn[c] + akg[c] <=> acg5sa[c] + glu-L[c]	1245.73096982642	-1245.73096982642	( STM3468  |  STM1303 )	Arginine and Proline Metabolism	acetylornithine transaminase	0	1.24573096982642	-0.0826083607976216	-0.0826083607976216
ACPS1	apoACP[c] + coa[c] --> ACP[c] + h[c] + pap[c]	1267.47060305414	0	( STM2577  |  STM3583 )	Cofactor and Prosthetic Group Biosynthesis	acyl carrier protein synthase	0	1.26747060305414	0	0
ACS	ac[c] + atp[c] + coa[c] --> accoa[c] + amp[c] + ppi[c]	1512.88898703383	0	STM4275	Pyruvate Metabolism	acetyl CoA synthetase	0	1.51288898703383	0	0
ACSERtex	acser[e] <=> acser[p]	1272.42647854064	-1272.42647854064	( STM0320  |  STM0999  |  STM1473  |  STM2267 )	Transport Outer Membrane Porin	O Acetyl L serine transport via diffusion extracellular to periplasm	0	1.27242647854064	0	0
ACSERtpp	acser[c] --> acser[p]	754.645266595346	0	( STM2645  |  STM1517 )	Transport Inner Membrane	O Acetyl L serine export via facilitated transport	0	0.754645266595346	0	0
ACt2rpp	ac[p] + h[p] <=> ac[c] + h[c]	1000	-1000	NA	Transport Inner Membrane	acetate reversible transport via proton symport periplasm	0	NA	-1000	-1000
ACt4pp	ac[p] + na1[p] --> ac[c] + na1[c]	1000	0	STM4273	Transport Inner Membrane	NaAcetate symport periplasm	0	NA	1000	1000
ACtex	ac[e] <=> ac[p]	1272.42647854064	-1272.42647854064	( STM0320  |  STM0999  |  STM1473  |  STM2267 )	Transport Outer Membrane Porin	Acetate transport via diffusion extracellular to periplasm	0	1.27242647854064	0	0
ADA	adn[c] + h2o[c] + h[c] --> ins[c] + nh4[c]	967.866544246105	0	STM1463	Nucleotide Salvage Pathway	Adenosine deaminase	0	0.967866544246105	0	0
ADCL	4adcho[c] --> 4abz[c] + h[c] + pyr[c]	1153.34524402218	0	STM1198	Cofactor and Prosthetic Group Biosynthesis	4 aminobenzoate synthase	0	1.15334524402218	0.0239014989866529	0.023901498986654
ADCOBNSYN	adcob1nda[c] + 4 atp[c] + 4 gln-L[c] + 4 h2o[c] --> adcobn[c] + 4 adp[c] + 4 glu-L[c] + 4 h[c] + 4 pi[c]	1127.5221696951	0	STM2019	Cofactor and Prosthetic Group Biosynthesis	adenosylcobyric acid synthase	0	1.1275221696951	0	0
ADCS	chor[c] + gln-L[c] --> 4adcho[c] + glu-L[c]	767.007405433302	0	( STM3469  &  STM1824 )	Cofactor and Prosthetic Group Biosynthesis	4 amino 4 deoxychorismate synthase	0	0.767007405433302	0.0239014989866529	0.023901498986654
ADEt2rpp	ade[p] + h[p] <=> ade[c] + h[c]	1000	-1000	STM3747	Transport Inner Membrane	adenine transport via proton symport reversible  periplasm	0	NA	0	0
ADEtex	ade[e] <=> ade[p]	1272.42647854064	-1272.42647854064	( STM0320  |  STM0999  |  STM1473  |  STM2267 )	Transport Outer Membrane Porin	adenine transport via diffusion extracellular to periplasm	0	1.27242647854064	0	0
ADK1	amp[c] + atp[c] --> 2 adp[c]	726.921827502886	0	STM0488	Nucleotide Salvage Pathway	adenylate kinase	0	0.726921827502886	1000	726.921827502886
ADK3	amp[c] + gtp[c] <=> adp[c] + gdp[c]	726.921827502886	-726.921827502886	STM0488	Nucleotide Salvage Pathway	adentylate kinase GTP	0	0.726921827502886	-999.002538820049	-725.924366322935
ADK4	amp[c] + itp[c] <=> adp[c] + idp[c]	726.921827502886	-726.921827502886	STM0488	Nucleotide Salvage Pathway	adentylate kinase ITP	0	0.726921827502886	0	0
ADMDC	amet[c] + h[c] --> ametam[c] + co2[c]	1122.76530179554	0	STM0165	Arginine and Proline Metabolism	adenosylmethionine decarboxylase	0	1.12276530179554	0.0033462098581314	0.00334620985813156
ADNCYC	atp[c] --> camp[c] + ppi[c]	840.07480555962	0	STM3939	Nucleotide Salvage Pathway	adenylate cyclase	0	0.84007480555962	0	0
ADNK1	adn[c] + atp[c] --> adp[c] + amp[c] + h[c]	726.921827502886	0	STM0488	Nucleotide Salvage Pathway	adenosine kinase	0	0.726921827502886	0.0033462098581314	0.00334620985813156
